   1.  -3.8059338e-02
   9.9621006e-01  -3.6988490e-02
   9.8904547e-01  -3.4976751e-02
   9.8093360e-01  -3.2356304e-02
   9.7156582e-01  -2.9718764e-02
   9.6084635e-01  -2.6915969e-02
   9.4840928e-01  -2.4919452e-02
   9.3420851e-01  -2.3446452e-02
   9.1816767e-01  -2.2368915e-02
   9.0008383e-01  -2.2172816e-02
   8.7986516e-01  -2.3127389e-02
   8.5745981e-01  -2.5558356e-02
   8.3285590e-01  -2.9784678e-02
   8.0608129e-01  -3.5983501e-02
   7.7718906e-01  -4.4264310e-02
   7.4629575e-01  -5.4772268e-02
   7.1353179e-01  -6.7500801e-02
   6.7896856e-01  -8.2155717e-02
   6.4263139e-01  -9.8231981e-02
   6.0454215e-01  -1.1509072e-01
   5.6476684e-01  -1.3201896e-01
   5.2347279e-01  -1.4831988e-01
   4.8092057e-01  -1.6328701e-01
   4.3747381e-01  -1.7623427e-01
   3.9354879e-01  -1.8630808e-01
   3.4975961e-01  -1.9311302e-01
   3.0678257e-01  -1.9652001e-01
   2.6527572e-01  -1.9648258e-01
   2.2585710e-01  -1.9310239e-01
   1.8906202e-01  -1.8667769e-01
   1.5530463e-01  -1.7763403e-01
   1.2492319e-01  -1.6631636e-01
   9.8136498e-02  -1.5315759e-01
   7.5112699e-02  -1.3853677e-01
   5.5912850e-02  -1.2290114e-01
   4.0366267e-02  -1.0684715e-01
   2.8146099e-02  -9.0938573e-02
   1.8924856e-02  -7.5576381e-02
   1.2188509e-02  -6.1133027e-02
   7.3083229e-03  -4.7872589e-02
   4.1374498e-03  -3.5825964e-02
   2.3249692e-03  -2.4998878e-02
   1.3115685e-03  -1.5406284e-02
   7.3400158e-04  -6.9878229e-03
   3.7736510e-04   3.7472341e-04
   1.2000000e-04   6.7999932e-03
   7.5275426e-04   1.3196949e-02
   1.4834823e-03   2.0533088e-02
   2.3777997e-03   2.8928106e-02
   3.6920149e-03   3.8463423e-02
   5.9163438e-03   4.9174466e-02
   9.5595268e-03   6.1074094e-02
   1.4699159e-02   7.4204665e-02
   2.1604800e-02   8.8513378e-02
   3.0829264e-02   1.0381454e-01
   4.2787138e-02   1.1983699e-01
   5.7977502e-02   1.3611347e-01
   7.6828165e-02   1.5201186e-01
   9.9559411e-02   1.6686067e-01
   1.2621955e-01   1.7994873e-01
   1.5662343e-01   1.9070943e-01
   1.9048387e-01   1.9854322e-01
   2.2733148e-01   2.0316288e-01
   2.6662912e-01   2.0464724e-01
   3.0785232e-01   2.0317604e-01
   3.5048603e-01   1.9902544e-01
   3.9402914e-01   1.9253896e-01
   4.3799037e-01   1.8409854e-01
   4.8190549e-01   1.7415780e-01
   5.2533340e-01   1.6316247e-01
   5.6786533e-01   1.5154364e-01
   6.0912315e-01   1.3966982e-01
   6.4876603e-01   1.2783252e-01
   6.8650846e-01   1.1627915e-01
   7.2211942e-01   1.0518611e-01
   7.5542938e-01   9.4676147e-02
   7.8633766e-01   8.4848455e-02
   8.1480066e-01   7.5756438e-02
   8.4083031e-01   6.7430433e-02
   8.6448381e-01   5.9877365e-02
   8.8584950e-01   5.3068460e-02
   9.0504771e-01   4.6975816e-02
   9.2221772e-01   4.1562783e-02
   9.3750676e-01   3.6774725e-02
   9.5106234e-01   3.2537829e-02
   9.6302390e-01   2.8752275e-02
   9.7354087e-01   2.5362898e-02
   9.8277402e-01   2.2372239e-02
   9.9083317e-01   1.9656561e-02
   9.9751395e-01   1.7457640e-02
   1.   1.652382e-02
