1.000000 -0.001548
0.978413 0.001136
0.955672 0.003400
0.932565 0.004854
0.909394 0.005367
0.886065 0.004933
0.862579 0.003612
0.839030 0.001479
0.815582 -0.001458
0.792279 -0.005241
0.769017 -0.009891
0.745723 -0.015321
0.722432 -0.021408
0.699179 -0.028060
0.675910 -0.035205
0.652569 -0.042720
0.629144 -0.050467
0.605662 -0.058295
0.582236 -0.066021
0.558881 -0.073505
0.535538 -0.080654
0.512191 -0.087376
0.488834 -0.093567
0.465431 -0.099137
0.441941 -0.104035
0.418368 -0.108227
0.394728 -0.111676
0.371038 -0.114352
0.347318 -0.116237
0.323599 -0.117308
0.299912 -0.117549
0.276289 -0.116947
0.252776 -0.115492
0.229437 -0.113167
0.206335 -0.109948
0.183539 -0.105809
0.161110 -0.100728
0.139134 -0.094691
0.117714 -0.087696
0.096993 -0.079752
0.077174 -0.070902
0.058601 -0.061268
0.041917 -0.051167
0.027933 -0.041172
0.017341 -0.032026
0.009906 -0.024055
0.004988 -0.017058
0.001881 -0.010679
0.000296 -0.004628
0.000000 0.001625
0.000909 0.008287
0.003000 0.015476
0.006706 0.023336
0.012498 0.032221
0.020661 0.041850
0.031677 0.052172
0.045396 0.062669
0.061485 0.072898
0.079410 0.082480
0.098727 0.091207
0.119098 0.098982
0.140291 0.105771
0.162130 0.111574
0.184486 0.116410
0.207263 0.120310
0.230372 0.123310
0.253734 0.125446
0.277311 0.126760
0.301052 0.127302
0.324916 0.127120
0.348893 0.126269
0.372972 0.124820
0.397112 0.122844
0.421288 0.120393
0.445487 0.117519
0.469701 0.114265
0.493919 0.110675
0.518136 0.106785
0.542351 0.102628
0.566565 0.098237
0.590771 0.093640
0.614969 0.088859
0.639173 0.083915
0.663396 0.078839
0.687635 0.073662
0.711890 0.068409
0.736173 0.063102
0.760466 0.057767
0.784743 0.052434
0.808999 0.047121
0.833242 0.041848
0.857493 0.036624
0.881745 0.031453
0.905997 0.026345
0.930228 0.021309
0.954424 0.016362
0.978169 0.011572
1.000000 0.007170
