1.000000 -0.013932
0.983388 -0.009281
0.964566 -0.005551
0.943643 -0.003420
0.920710 -0.002730
0.895877 -0.003610
0.869274 -0.006361
0.841011 -0.011201
0.811237 -0.018162
0.780084 -0.027133
0.747710 -0.038075
0.714276 -0.050836
0.679922 -0.065008
0.644827 -0.080010
0.609163 -0.095231
0.573089 -0.110103
0.536794 -0.124175
0.500430 -0.137066
0.464196 -0.148498
0.428241 -0.158179
0.392757 -0.165800
0.357913 -0.171361
0.323859 -0.174901
0.290775 -0.176451
0.258821 -0.176051
0.228137 -0.173771
0.198874 -0.169720
0.171181 -0.164040
0.145177 -0.156849
0.121005 -0.148198
0.098762 -0.138227
0.078569 -0.126965
0.060517 -0.114414
0.044695 -0.100652
0.031174 -0.085880
0.020022 -0.070068
0.011291 -0.053306
0.005031 -0.036244
0.001260 -0.014592
0.000000 0.006121
0.001260 0.017552
0.005031 0.041405
0.011291 0.059507
0.020022 0.077169
0.031174 0.094061
0.044695 0.110023
0.060517 0.124755
0.078569 0.138057
0.098762 0.149838
0.121005 0.159979
0.145177 0.168460
0.171181 0.175141
0.198874 0.179962
0.228137 0.182932
0.258821 0.184162
0.290775 0.183722
0.323859 0.181732
0.357913 0.178271
0.392757 0.173491
0.428241 0.167510
0.464196 0.160499
0.500430 0.152638
0.536794 0.144097
0.573089 0.135066
0.609163 0.125695
0.644827 0.116124
0.679922 0.106483
0.714276 0.096882
0.747710 0.087410
0.780084 0.078159
0.811237 0.069208
0.841011 0.060637
0.869274 0.052516
0.895877 0.044895
0.920710 0.037835
0.943643 0.031374
0.964566 0.025433
0.983388 0.019972
1.000000 0.015032
